date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2007-10-01,0,1191196800,2007-10-01 00:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.98,,271.24,271.98,268.26,272.42,1027.0,,,94.0,0.35,170.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2007-10-01,0,1191200400,2007-10-01 01:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.38,,270.51,271.38,267.56,271.82,1027.0,,,93.0,0.35,221.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2007-10-01,0,1191204000,2007-10-01 02:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.13,,270.26,271.13,267.46,271.52,1027.0,,,93.0,0.49,225.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2007-10-01,0,1191207600,2007-10-01 03:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.68,,269.69,270.68,267.36,271.12,1027.0,,,92.0,0.53,221.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2007-10-01,0,1191211200,2007-10-01 04:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.46,,269.47,270.46,266.76,270.92,1026.0,,,92.0,0.5,238.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2007-10-01,0,1191214800,2007-10-01 05:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.6,,269.61,270.6,267.36,271.12,1026.0,,,92.0,0.47,254.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2007-10-01,0,1191218400,2007-10-01 06:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.32,,269.2,270.32,267.56,270.82,1026.0,,,91.0,0.44,256.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2007-10-01,0,1191222000,2007-10-01 07:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.44,,269.19,270.44,268.36,273.62,1027.0,,,90.0,0.37,244.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2007-10-01,0,1191225600,2007-10-01 08:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.05,,268.84,271.05,269.8,273.62,1027.0,,,83.0,0.4,145.0,,,,,,95.0,804.0,Clouds,overcast clouds,04d
2007-10-01,0,1191229200,2007-10-01 09:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.45,,274.15,281.45,274.62,285.75,1027.0,,,60.0,0.77,138.0,,,,,,93.0,804.0,Clouds,overcast clouds,04d
2007-10-01,0,1191232800,2007-10-01 10:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.43,,268.76,277.43,275.26,277.47,1026.0,,,51.0,0.45,175.0,,,,,,91.0,804.0,Clouds,overcast clouds,04d
2007-10-01,0,1191236400,2007-10-01 11:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.38,,270.77,281.38,277.36,283.1,1025.0,,,46.0,0.69,175.0,,,,,,82.0,803.0,Clouds,broken clouds,04d
2007-10-01,0,1191240000,2007-10-01 12:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,282.1,,270.54,282.1,278.96,283.1,1024.0,,,43.0,0.79,181.0,,,,,,77.0,803.0,Clouds,broken clouds,04d
